"BC7" "Males" "Females" "DateDDMMYY" "TimeHHMM" "ScanYYMMDDHHMM" "ScanExperimenter"
"1824" "2800492" "1" "0" "261122" "1200" "1200" "022"
"1825" "2800423" "0" "1" "261122" "1200" "1200" "022"
"1826" "2800473" "0" "1" "261122" "1201" "1201" "022"
"1827" "2800488" "1" "0" "261122" "1201" "1201" "022"
"1828" "2800444" "0" "1" "261122" "1202" "1202" "022"
"1829" "2800454" "1" "0" "261122" "1202" "1202" "022"
"1830" "2800415" "0" "1" "261122" "1207" "1207" "022"
"1831" "2800435" "0" "1" "261122" "1207" "1207" "022"
"1832" "2800455" "1" "1" "261122" "1208" "1208" "022"
"1833" "2800475" "1" "0" "261122" "1208" "1208" "022"
"1834" "2800311" "0" "1" "261122" "1208" "1208" "022"
"1835" "2800331" "0" "1" "261122" "1209" "1209" "022"
"1836" "2800361" "0" "1" "261122" "1209" "1209" "022"
"1837" "2800371" "0" "1" "261122" "1210" "1210" "022"
"1838" "2800381" "2" "3" "261122" "1210" "1210" "022"
"1839" "2800351" "1" "0" "261122" "1211" "1211" "022"
"1840" "2800312" "0" "2" "261122" "1211" "1211" "022"
"1841" "2800332" "1" "1" "261122" "1212" "1212" "022"
"1842" "2800372" "1" "0" "261122" "1212" "1212" "022"
"1843" "2800537" "1" "0" "261122" "1218" "1218" "022"
"1844" "2800376" "0" "1" "261122" "1218" "1218" "022"
"1845" "2800336" "0" "1" "261122" "1218" "1218" "022"
"1846" "2800417" "1" "0" "261122" "1219" "1219" "022"
"1847" "2800611" "0" "1" "271122" "1052" "1052" "022"
"1848" "2800672" "1" "0" "271122" "1053" "1053" "022"
"1849" "2800511" "0" "1" "271122" "1053" "1053" "022"
"1850" "2800531" "0" "1" "271122" "1054" "1054" "022"
"1851" "2800591" "1" "0" "271122" "1054" "1054" "022"
"1852" "2800532" "0" "1" "271122" "1055" "1055" "022"
"1853" "2800592" "0" "1" "271122" "1055" "1055" "022"
"1854" "2800573" "0" "1" "271122" "1056" "1056" "022"
"1855" "2800504" "1" "0" "271122" "1056" "1056" "022"
"1856" "2800515" "0" "2" "271122" "1056" "1056" "022"
"1857" "2800570" "2" "0" "271122" "1057" "1057" "022"
"1858" "2800411" "0" "1" "271122" "1057" "1057" "022"
"1859" "2800491" "0" "2" "271122" "1105" "1105" "022"
"1860" "2800452" "1" "2" "271122" "1106" "1106" "022"
"1861" "2800462" "0" "2" "271122" "1106" "1106" "022"
"1862" "2800492" "1" "0" "271122" "1107" "1107" "022"
"1863" "2800413" "1" "0" "271122" "1107" "1107" "022"
"1864" "2800453" "0" "1" "271122" "1107" "1107" "022"
"1865" "2800473" "1" "0" "271122" "1108" "1108" "022"
"1866" "2800414" "1" "0" "271122" "1108" "1108" "022"
"1867" "2800455" "0" "1" "271122" "1109" "1109" "022"
"1868" "2800321" "0" "1" "271122" "1110" "1110" "022"
"1869" "2800331" "0" "1" "271122" "1110" "1110" "022"
"1870" "2800341" "0" "1" "271122" "1111" "1111" "022"
"1871" "2800371" "1" "1" "271122" "1111" "1111" "022"
"1872" "2800381" "0" "1" "271122" "1111" "1111" "022"
"1873" "2800302" "0" "1" "271122" "1112" "1112" "022"
"1874" "2800332" "0" "1" "271122" "1112" "1112" "022"
"1875" "2800352" "2" "1" "271122" "1113" "1113" "022"
"1876" "2800372" "1" "0" "271122" "1113" "1113" "022"
"1877" "2800362" "0" "1" "271122" "1114" "1114" "022"
"1878" "2800519" "1" "0" "271122" "1122" "1122" "022"
"1879" "2800516" "0" "1" "271122" "1123" "1123" "022"
"1880" "2800356" "0" "1" "271122" "1123" "1123" "022"
"1881" "2800632" "1" "0" "281122" "1007" "1007" "022"
"1882" "2800603" "1" "0" "281122" "1007" "1007" "022"
"1883" "2800613" "0" "1" "281122" "1008" "1008" "022"
"1884" "2800633" "1" "0" "281122" "1008" "1008" "022"
"1885" "2800551" "1" "0" "281122" "1009" "1009" "022"
"1886" "2800532" "0" "1" "281122" "1009" "1009" "022"
"1887" "2800563" "0" "1" "281122" "1009" "1009" "022"
"1888" "2800564" "1" "0" "281122" "1010" "1010" "022"
"1889" "2800525" "0" "1" "281122" "1010" "1010" "022"
"1890" "2800535" "0" "1" "281122" "1010" "1010" "022"
"1891" "2800570" "1" "2" "281122" "1011" "1011" "022"
"1892" "2800575" "0" "2" "281122" "1011" "1011" "022"
"1893" "2800411" "0" "1" "281122" "1011" "1011" "022"
"1894" "2800473" "1" "0" "281122" "1018" "1018" "022"
"1895" "2800435" "0" "1" "281122" "1019" "1019" "022"
"1896" "2800475" "1" "0" "281122" "1019" "1019" "022"
"1897" "2800490" "0" "1" "281122" "1019" "1019" "022"
"1898" "2800331" "0" "1" "281122" "1020" "1020" "022"
"1899" "2800352" "1" "0" "281122" "1020" "1020" "022"
"1900" "2800516" "0" "1" "281122" "1025" "1025" "022"
"1901" "2800456" "0" "1" "281122" "1025" "1025" "022"
"1902" "2800541" "0" "1" "291122" "1016" "1016" "022"
"1903" "2800533" "0" "1" "291122" "1017" "1017" "022"
"1904" "2800544" "1" "0" "291122" "1017" "1017" "022"
"1905" "2800570" "2" "3" "291122" "1017" "1017" "022"
"1906" "2800575" "0" "1" "291122" "1018" "1018" "022"
"1907" "2800491" "0" "1" "291122" "1018" "1018" "022"
"1908" "2800452" "1" "0" "291122" "1019" "1019" "022"
"1909" "2800433" "0" "1" "291122" "1031" "1031" "022"
"1910" "2800453" "1" "0" "291122" "1032" "1032" "022"
"1911" "2800435" "1" "0" "291122" "1032" "1032" "022"
"1912" "2800332" "1" "0" "291122" "1032" "1032" "022"
"1913" "2800352" "0" "1" "291122" "1033" "1033" "022"
"1914" "2800619" "1" "0" "291122" "1041" "1041" "022"
"1915" "2800417" "0" "1" "291122" "1041" "1041" "022"
"1916" "2800570" "1" "1" "301122" "1017" "1017" "022"
"1917" "2800432" "0" "1" "301122" "1017" "1017" "022"
"1918" "2800433" "0" "1" "301122" "1017" "1017" "022"
"1919" "2800311" "1" "0" "301122" "1018" "1018" "022"
"1920" "2800331" "1" "0" "301122" "1018" "1018" "022"
"1921" "2800371" "2" "0" "301122" "1019" "1019" "022"
"1922" "2800307" "0" "1" "301122" "1019" "1019" "022"
"1923" "2800352" "0" "1" "301122" "1020" "1020" "022"
"1924" "2800504" "1" "0" "011222" "1029" "1029" "022"
"1925" "2800524" "0" "1" "011222" "1029" "1029" "022"
"1926" "2800564" "1" "0" "011222" "1030" "1030" "022"
"1927" "2800434" "0" "1" "011222" "1030" "1030" "022"
"1928" "2800371" "0" "1" "011222" "1031" "1031" "022"
"1929" "2800372" "0" "1" "011222" "1031" "1031" "022"
"1930" "2800533" "1" "0" "021222" "1017" "1017" "022"
"1931" "2800424" "0" "1" "021222" "1020" "1020" "022"
"1932" "2800371" "0" "1" "021222" "1020" "1020" "022"
"1933" "2800482" "0" "1" "031222" "1145" "1145" "022"
"1934" "2800391" "0" "1" "031222" "1145" "1145" "022"
"1935" "2800352" "0" "1" "031222" "1145" "1145" "022"
"1936" "2800337" "0" "1" "031222" "1145" "1145" "022"
