"Line" "Population" "Treatment" "Setup" "Sex" "Embryo" "Total_Flies" "Dates" "Counts"
"2709" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.02" 0
"2710" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.03" 0
"2711" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.04" 0
"2712" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.05" 0
"2713" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.06" 0
"2714" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.07" 0
"2715" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.08" 0
"2716" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.09" 0
"2717" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.10" 0
"2718" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.11" 0
"2719" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.12" 0
"2720" 42 "9Z" "10mM" "2021-12-15" "F" 25 1 "X2022.01.13" 0
"2721" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.26" 0
"2722" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.27" 0
"2723" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.28" 0
"2724" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.29" 2
"2725" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.30" 2
"2726" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.31" 0
"2727" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.01" 0
"2728" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.02" 1
"2729" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.03" 0
"2730" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.04" 1
"2731" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.05" 0
"2732" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.06" 0
"2733" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.07" 0
"2734" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.08" 0
"2735" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.09" 0
"2736" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.10" 0
"2737" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.11" 0
"2738" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.12" 0
"2739" 43 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.13" 0
"2740" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.26" 0
"2741" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.27" 0
"2742" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.28" 0
"2743" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.29" 1
"2744" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.30" 0
"2745" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.31" 0
"2746" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.01" 1
"2747" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.02" 0
"2748" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.03" 0
"2749" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.04" 1
"2750" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.05" 0
"2751" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.06" 0
"2752" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.07" 0
"2753" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.08" 0
"2754" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.09" 0
"2755" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.10" 0
"2756" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.11" 0
"2757" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.12" 0
"2758" 43 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.13" 0
"2759" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.26" 0
"2760" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.27" 4
"2761" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.28" 3
"2762" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.29" 2
"2763" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.30" 0
"2764" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.31" 1
"2765" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.01" 0
"2766" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.02" 0
"2767" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.03" 0
"2768" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.04" 0
"2769" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.05" 0
"2770" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.06" 0
"2771" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.07" 0
"2772" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.08" 0
"2773" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.09" 0
"2774" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.10" 0
"2775" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.11" 0
"2776" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.12" 0
"2777" 44 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.13" 0
"2778" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.26" 2
"2779" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.27" 7
"2780" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.28" 0
"2781" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.29" 1
"2782" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.30" 0
"2783" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2021.12.31" 0
"2784" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.01" 0
"2785" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.02" 0
"2786" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.03" 0
"2787" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.04" 0
"2788" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.05" 0
"2789" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.06" 0
"2790" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.07" 0
"2791" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.08" 0
"2792" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.09" 0
"2793" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.10" 0
"2794" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.11" 0
"2795" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.12" 0
"2796" 44 "9Z" "10mM" "2021-12-15" "F" 25 10 "X2022.01.13" 0
"2797" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.26" 0
"2798" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.27" 0
"2799" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.28" 0
"2800" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.29" 1
"2801" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.30" 0
"2802" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2021.12.31" 0
"2803" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.01" 0
"2804" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.02" 0
"2805" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.03" 0
"2806" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.04" 0
"2807" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.05" 0
"2808" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.06" 0
"2809" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.07" 0
"2810" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.08" 0
"2811" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.09" 0
"2812" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.10" 0
"2813" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.11" 0
"2814" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.12" 0
"2815" 45 "9Z" "10mM" "2021-12-15" "M" 25 1 "X2022.01.13" 0
"2816" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.26" 0
"2817" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.27" 0
"2818" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.28" 0
"2819" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.29" 1
"2820" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.30" 0
"2821" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2021.12.31" 0
"2822" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.01" 0
"2823" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.02" 0
"2824" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.03" 0
"2825" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.04" 0
"2826" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.05" 0
"2827" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.06" 0
"2828" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.07" 0
"2829" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.08" 0
"2830" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.09" 1
"2831" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.10" 0
"2832" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.11" 0
"2833" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.12" 0
"2834" 45 "9Z" "10mM" "2021-12-15" "F" 25 2 "X2022.01.13" 0
"2835" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.26" 0
"2836" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.27" 0
"2837" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.28" 4
"2838" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.29" 1
"2839" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.30" 0
"2840" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2021.12.31" 1
"2841" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.01" 0
"2842" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.02" 0
"2843" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.03" 0
"2844" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.04" 0
"2845" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.05" 0
"2846" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.06" 0
"2847" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.07" 0
"2848" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.08" 0
"2849" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.09" 0
"2850" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.10" 0
"2851" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.11" 0
"2852" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.12" 0
"2853" 46 "9Z" "10mM" "2021-12-15" "M" 25 6 "X2022.01.13" 0
"2854" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.26" 0
"2855" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.27" 1
"2856" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.28" 1
"2857" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.29" 0
"2858" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.30" 0
"2859" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2021.12.31" 0
"2860" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.01" 0
"2861" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.02" 1
"2862" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.03" 0
"2863" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.04" 0
"2864" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.05" 0
"2865" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.06" 0
"2866" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.07" 0
"2867" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.08" 0
"2868" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.09" 0
"2869" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.10" 0
"2870" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.11" 0
"2871" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.12" 0
"2872" 46 "9Z" "10mM" "2021-12-15" "F" 25 3 "X2022.01.13" 0
"2873" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.26" 5
"2874" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.27" 0
"2875" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.28" 0
"2876" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.29" 0
"2877" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.30" 0
"2878" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2021.12.31" 0
"2879" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.01" 0
"2880" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.02" 0
"2881" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.03" 0
"2882" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.04" 0
"2883" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.05" 0
"2884" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.06" 0
"2885" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.07" 0
"2886" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.08" 0
"2887" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.09" 0
"2888" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.10" 0
"2889" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.11" 0
"2890" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.12" 0
"2891" 47 "9Z" "10mM" "2021-12-15" "M" 25 5 "X2022.01.13" 0
"2892" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.26" 11
"2893" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.27" 0
"2894" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.28" 0
"2895" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.29" 0
"2896" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.30" 0
"2897" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2021.12.31" 0
"2898" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.01" 0
"2899" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.02" 0
"2900" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.03" 0
"2901" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.04" 0
"2902" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.05" 0
"2903" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.06" 0
"2904" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.07" 0
"2905" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.08" 0
"2906" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.09" 0
"2907" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.10" 0
"2908" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.11" 0
"2909" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.12" 0
"2910" 47 "9Z" "10mM" "2021-12-15" "F" 25 11 "X2022.01.13" 0
"2911" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.26" 0
"2912" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.27" 0
"2913" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.28" 1
"2914" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.29" 4
"2915" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.30" 1
"2916" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2021.12.31" 1
"2917" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.01" 1
"2918" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.02" 0
"2919" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.03" 0
"2920" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.04" 0
"2921" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.05" 0
"2922" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.06" 0
"2923" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.07" 0
"2924" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.08" 0
"2925" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.09" 0
"2926" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.10" 0
"2927" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.11" 0
"2928" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.12" 0
"2929" 48 "9Z" "10mM" "2021-12-15" "M" 25 8 "X2022.01.13" 0
"2930" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.26" 0
"2931" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.27" 0
"2932" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.28" 1
"2933" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.29" 4
"2934" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.30" 2
"2935" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.31" 2
"2936" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.01" 0
"2937" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.02" 0
"2938" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.03" 0
"2939" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.04" 0
"2940" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.05" 0
"2941" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.06" 0
"2942" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.07" 0
"2943" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.08" 0
"2944" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.09" 0
"2945" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.10" 0
"2946" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.11" 0
"2947" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.12" 0
"2948" 48 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.13" 0
"2949" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.26" 0
"2950" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.27" 1
"2951" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.28" 2
"2952" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.29" 4
"2953" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.30" 3
"2954" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2021.12.31" 1
"2955" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.01" 0
"2956" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.02" 1
"2957" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.03" 0
"2958" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.04" 0
"2959" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.05" 0
"2960" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.06" 0
"2961" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.07" 0
"2962" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.08" 0
"2963" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.09" 0
"2964" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.10" 0
"2965" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.11" 0
"2966" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.12" 0
"2967" 49 "9Z" "10mM" "2021-12-15" "M" 25 12 "X2022.01.13" 0
"2968" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.26" 0
"2969" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.27" 1
"2970" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.28" 3
"2971" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.29" 0
"2972" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.30" 0
"2973" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2021.12.31" 1
"2974" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.01" 0
"2975" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.02" 0
"2976" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.03" 0
"2977" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.04" 0
"2978" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.05" 0
"2979" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.06" 0
"2980" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.07" 0
"2981" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.08" 0
"2982" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.09" 0
"2983" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.10" 0
"2984" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.11" 0
"2985" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.12" 0
"2986" 49 "9Z" "10mM" "2021-12-15" "F" 25 5 "X2022.01.13" 0
"2987" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.26" 0
"2988" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.27" 0
"2989" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.28" 0
"2990" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.29" 1
"2991" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.30" 6
"2992" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2021.12.31" 2
"2993" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.01" 0
"2994" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.02" 1
"2995" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.03" 0
"2996" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.04" 0
"2997" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.05" 0
"2998" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.06" 0
"2999" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.07" 0
"3000" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.08" 0
"3001" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.09" 0
"3002" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.10" 0
"3003" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.11" 0
"3004" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.12" 0
"3005" 50 "9Z" "10mM" "2021-12-15" "M" 25 10 "X2022.01.13" 0
"3006" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.26" 0
"3007" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.27" 0
"3008" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.28" 1
"3009" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.29" 1
"3010" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.30" 2
"3011" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2021.12.31" 5
"3012" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.01" 0
"3013" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.02" 0
"3014" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.03" 0
"3015" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.04" 0
"3016" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.05" 0
"3017" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.06" 0
"3018" 50 "9Z" "10mM" "2021-12-15" "F" 25 9 "X2022.01.07" 0
